ProductCode,Invoice Number,Units,Pieces,Grade,Date
7POMSE,3031074,810,0,DEALER,4/5/2013
7LOM12,3031075,504,0,DEALER,4/3/2013
1LOM5CL,3031075,420,0,DEALER,4/3/2013
7LSM,3031075,168,0,DEALER,4/3/2013
7POM348,3031075,90,0,DEALER,4/3/2013
7POM349,3031075,45,0,DEALER,4/3/2013
1PADSL,3031075,37,0,DEALER,4/3/2013
7LOM8,3031076,504,0,DEALER,4/3/2013
7LOM9,3031076,840,0,DEALER,4/3/2013
7LSH,3031076,1344,0,DEALER,4/3/2013
4TOS2,3031076,440,0,DEALER,4/3/2013
4TOS4,3031076,480,0,DEALER,4/3/2013
4TOS6,3031076,480,0,DEALER,4/3/2013
4TOS8,3031076,480,0,DEALER,4/3/2013
4FOM8,3031076,120,0,DEALER,4/3/2013
4TOS10,3031076,100,0,DEALER,4/3/2013
4TOS12,3031076,80,0,DEALER,4/3/2013
5TOS2,3031076,414,0,DEALER,4/3/2013
5TOS4,3031076,1080,0,DEALER,4/3/2013
5TOS6,3031076,1008,0,DEALER,4/3/2013
5TOS6,3031076,108,0,DEALER,4/3/2013
5TOS8,3031076,324,0,DEALER,4/3/2013
5TOS10,3031076,180,0,DEALER,4/3/2013
5TOS12,3031076,144,0,DEALER,4/3/2013
7LOM8,3031146,3780,0,DEALER,4/1/2013
1LOM4CL,3031146,210,0,DEALER,4/1/2013
1LOM5CL,3031146,315,0,DEALER,4/1/2013
1LOMSLC6,3031146,140,0,DEALER,4/1/2013
7POM349,3031146,90,0,DEALER,4/1/2013
7POMSE,3031146,540,0,DEALER,4/1/2013
7LOMSF,3031146,756,0,DEALER,4/1/2013
5TOS4,3031146,1512,0,DEALER,4/1/2013
5TOS6,3031146,432,0,DEALER,4/1/2013
5TOS10,3031146,180,0,DEALER,4/1/2013
4FOM6,3031146,160,0,DEALER,4/1/2013
4FOM8,3031146,360,0,DEALER,4/1/2013
7LOM8,3031147,504,0,DEALER,4/4/2013
7LOMSF,3031147,378,0,DEALER,4/4/2013
7LSH,3031147,504,0,DEALER,4/4/2013
7POMSE,3031147,1260,0,DEALER,4/4/2013
4TOS2,3031147,1760,0,DEALER,4/4/2013
4TOS3,3031147,320,0,DEALER,4/4/2013
4TOS4,3031147,2880,0,DEALER,4/4/2013
4TOS6,3031147,480,0,DEALER,4/4/2013
4TOS8,3031147,240,0,DEALER,4/4/2013
4TOS8,3031147,124,0,DEALER,4/4/2013
4TOS10,3031147,100,0,DEALER,4/4/2013
4FOM8,3031147,240,0,DEALER,4/4/2013
5TOS8,3031147,216,0,DEALER,4/4/2013
7LOM12,3031147,336,0,DEALER,4/4/2013
1LOM126CL,3031148,140,0,DEALER,4/5/2013
1LOM4CL,3031148,105,0,DEALER,4/5/2013
1LOM5CL,3031148,420,0,DEALER,4/5/2013
1LOM8CL,3031148,105,0,DEALER,4/5/2013
1LOMSL8,3031148,630,0,DEALER,4/5/2013
7POM348,3031148,90,0,DEALER,4/5/2013
7POM348,3031149,90,0,DEALER,4/5/2013
5TOS4,3031149,1080,0,DEALER,4/5/2013
5TOS6,3031149,576,0,DEALER,4/5/2013
5TOS8,3031149,108,0,DEALER,4/5/2013
1LOM4CL,3031150,105,0,DEALER,4/9/2013
1LOMSL8,3031150,210,0,DEALER,4/9/2013
1LOMSA8,3031150,420,0,DEALER,4/9/2013
1LSH,3031150,420,0,DEALER,4/9/2013
7POM348,3031150,135,0,DEALER,4/9/2013
7POMSE,3031150,45,0,DEALER,4/9/2013
4TOS4,3031150,480,0,DEALER,4/9/2013
1LOM4CL,3031151,105,0,DEALER,4/5/2013
1LOM5CL,3031151,210,0,DEALER,4/5/2013
1LOMSLC6,3031151,140,0,DEALER,4/5/2013
1LSH,3031151,280,0,DEALER,4/5/2013
1POM8088,3031151,74,0,DEALER,4/5/2013
4TOS4,3031151,240,0,DEALER,4/5/2013
1LOM5CL,3031152,420,0,DEALER,4/9/2013
7LOM12,3031152,168,0,DEALER,4/9/2013
4TOS2,3031152,440,0,DEALER,4/9/2013
4TOS4,3031152,240,0,DEALER,4/9/2013
4TOS6,3031152,160,0,DEALER,4/9/2013
7POMSE,3031153,585,0,DEALER,4/8/2013
7POMSE,3031153,50,0,DEALER,4/8/2013
7LOM6,3031153,336,0,DEALER,4/8/2013
7LOM12,3031153,336,0,DEALER,4/8/2013
4TOS2,3031153,880,0,DEALER,4/8/2013
4TOS4,3031153,480,0,DEALER,4/8/2013
4TOS12,3031153,80,0,DEALER,4/8/2013
1LSH,3031153,280,0,DEALER,4/8/2013
1LOM5CL,3031153,2940,0,DEALER,4/8/2013
1LOM8CL,3031154,420,0,DEALER,4/3/2013
1LOMCHR,3031154,105,0,DEALER,4/3/2013
4TOS2,3031154,440,0,DEALER,4/3/2013
5TOS8,3031154,108,0,DEALER,4/3/2013
WSMISC4896,3031155,50,0,WASTE,4/16/2013
E7POMSE,3031207,45,0,ECON,4/4/2013
7LOM8,3031208,2016,0,DEALER,4/4/2013
7LOM12,3031208,1008,0,DEALER,4/4/2013
7PSMSE,3031208,180,0,DEALER,4/4/2013
7POM348,3031208,990,0,DEALER,4/4/2013
4TOS4,3031208,480,0,DEALER,4/4/2013
1LOM124CL,3031208,280,0,DEALER,4/4/2013
7POMSE,3031208,1260,0,DEALER,4/4/2013
7LOM12,3031235,168,0,DEALER,4/19/2013
1LOM5CL,3031235,210,0,DEALER,4/19/2013
7POMSP,3031235,1170,0,DEALER,4/19/2013
7LSM,3031236,168,0,DEALER,4/19/2013
4TOS496,3031237,576,0,DEALER,4/19/2013
1LOM5CL,3031237,945,0,DEALER,4/19/2013
7POMSP,3031237,1980,0,DEALER,4/19/2013
4TOS496,3031238,768,0,DEALER,4/19/2013
7POMSP,3031238,2025,0,DEALER,4/19/2013
1LOM5CL12,3031238,525,0,DEALER,4/19/2013
4TOS496,3031239,1344,0,DEALER,4/19/2013
1LOM5CL,3031239,315,0,DEALER,4/19/2013
7POMSE,3031239,90,0,DEALER,4/19/2013
4TOS496,3031240,576,0,DEALER,4/19/2013
1LOMSA8,3031240,1260,0,DEALER,4/19/2013
7POMSP,3031240,2250,0,DEALER,4/19/2013
1LOM5CL12,3031240,735,0,DEALER,4/19/2013
7LSMVF12,3031242,504,0,DEALER,4/5/2013
1LSHFISH,3031242,180,0,DEALER,4/5/2013
4TOS10,3031242,100,0,DEALER,4/5/2013
4TOS12,3031242,80,0,DEALER,4/5/2013
5TOS4,3031242,432,0,DEALER,4/5/2013
1LOM8CL,3031242,105,0,DEALER,4/5/2013
1LOM5CL,3031242,315,0,DEALER,4/5/2013
1LOMSG4,3031243,2940,0,DEALER,4/12/2013
4TOS4,3031243,1200,0,DEALER,4/12/2013
5TOS2,3031243,792,0,DEALER,4/12/2013
R1LOMSG4,3031244,15,0,RE,4/19/2013
4TOS4,3031245,960,0,DEALER,4/5/2013
7POM348,3031245,360,0,DEALER,4/5/2013
1LOM5CL,3031245,105,0,DEALER,4/5/2013
1LOM8CL,3031245,105,0,DEALER,4/5/2013
1LOMSL8,3031245,210,0,DEALER,4/5/2013
7PSMSE,3031310,90,0,DEALER,4/22/2013
7POM348,3031310,135,0,DEALER,4/22/2013
7LOM12,3031310,336,0,DEALER,4/22/2013
7POMSE,3031310,630,0,DEALER,4/22/2013
4TOS4,3031310,240,0,DEALER,4/22/2013
7LSM,3031310,168,0,DEALER,4/22/2013
4TOS2,3031310,440,0,DEALER,4/22/2013
4TOS6,3031310,160,0,DEALER,4/22/2013
WS1LMISC8,3031328,217,0,WASTE,4/12/2013
4TOMDBEV6,3031328,160,0,DEALER,4/12/2013
WS1LMISC8,3031328,193,0,WASTE,4/12/2013
WS1LMISC8,3031328,170,0,WASTE,4/12/2013
WS1LMISC8,3031328,228,0,WASTE,4/12/2013
WS1LMISC8,3031328,173,0,WASTE,4/12/2013
WS1LMISC8,3031328,216,0,WASTE,4/12/2013
7LOM8,3031329,1512,0,DEALER,4/12/2013
7LOM12,3031329,336,0,DEALER,4/12/2013
7LSM,3031329,840,0,DEALER,4/12/2013
1LSH,3031329,140,0,DEALER,4/12/2013
1LOMSG4,3031329,280,0,DEALER,4/12/2013
1LOM5CL,3031329,103,0,DEALER,4/12/2013
7POM348,3031329,1980,0,DEALER,4/12/2013
7POMSE,3031329,270,0,DEALER,4/12/2013
7POM349,3031329,360,0,DEALER,4/12/2013
1LOMSL8,3031330,3,0.200000002980232,DEALER,4/10/2013
7LOM12,3031330,672,57.8699989318848,DEALER,4/10/2013
1LOM4CL,3031330,210,26.0599994659424,DEALER,4/10/2013
1LOM8CL,3031330,105,13.3400001525879,DEALER,4/10/2013
7POMSE,3031330,315,52.5299987792969,DEALER,4/10/2013
7LOM6,3031331,336,0,DEALER,4/10/2013
1LOMCHR,3031331,315,0,DEALER,4/10/2013
1LOMCHR,3031331,60,0,DEALER,4/10/2013
1LOM4CL,3031331,210,0,DEALER,4/10/2013
1LOM4CL,3031331,55,0,DEALER,4/10/2013
1LOM5CL,3031331,1680,0,DEALER,4/10/2013
7POMSE,3031331,405,0,DEALER,4/10/2013
7POMSE,3031331,31,0,DEALER,4/10/2013
1LOMSF,3031331,315,0,DEALER,4/10/2013
4TOS4,3031331,1680,0,DEALER,4/10/2013
4TOS6,3031331,800,0,DEALER,4/10/2013
5TOS2,3031331,396,0,DEALER,4/10/2013
E7POMSP,3031332,180,0,ECON,4/18/2013
7LOM8,3031395,1008,0,DEALER,4/11/2013
7LOM9,3031395,2520,0,DEALER,4/11/2013
7LOM12,3031395,1176,0,DEALER,4/11/2013
1LOM5CL,3031395,420,0,DEALER,4/11/2013
7POMSE,3031395,450,0,DEALER,4/11/2013
4TOS2,3031395,1760,0,DEALER,4/11/2013
4TOS2,3031395,434,0,DEALER,4/11/2013
4TOS4,3031395,1920,0,DEALER,4/11/2013
1LOMSG4,3031395,3360,0,DEALER,4/11/2013
1LOM5CL,3031396,1890,0,DEALER,4/11/2013
1LSH,3031396,140,0,DEALER,4/11/2013
1LSH,3031396,134,0,DEALER,4/11/2013
7POM349,3031396,360,0,DEALER,4/11/2013
7POM348,3031396,135,0,DEALER,4/11/2013
7POMSE,3031396,720,0,DEALER,4/11/2013
4TOS4,3031396,1200,0,DEALER,4/11/2013
4TOS6,3031396,320,0,DEALER,4/11/2013
4TOS8,3031396,600,0,DEALER,4/11/2013
4TOS12,3031396,160,0,DEALER,4/11/2013
5TOS4,3031396,648,0,DEALER,4/11/2013
5TOS6,3031396,144,0,DEALER,4/11/2013
5TOS8,3031436,108,0,DEALER,4/11/2013
5TOS10,3031436,270,0,DEALER,4/11/2013
5TOS4,3031436,432,0,DEALER,4/11/2013
4TOS8,3031436,720,0,DEALER,4/11/2013
4TOS10,3031436,700,0,DEALER,4/11/2013
5TOS2,3031436,396,0,DEALER,4/11/2013
7LOMSF,3031436,504,0,DEALER,4/11/2013
7LOM8,3031436,2520,0,DEALER,4/11/2013
7LOM12,3031436,1008,0,DEALER,4/11/2013
1LOMSG4,3031436,2240,0,DEALER,4/11/2013
1LOMCHR,3031437,1260,0,DEALER,4/11/2013
4TOS4,3031437,720,0,DEALER,4/11/2013
4TOS8,3031437,600,0,DEALER,4/11/2013
4TOS12,3031437,320,0,DEALER,4/11/2013
1LOM5CL,3031437,1995,0,DEALER,4/11/2013
4TOS6,3031437,800,0,DEALER,4/11/2013
4TOS2,3031506,880,0,DEALER,4/1/2013
4TOS4,3031506,2400,0,DEALER,4/1/2013
4TOS8,3031506,720,0,DEALER,4/1/2013
4TOS12,3031506,160,0,DEALER,4/1/2013
5TOS4,3031506,648,0,DEALER,4/1/2013
5TOS8,3031506,540,0,DEALER,4/1/2013
1LOM5CL,3031506,1890,0,DEALER,4/1/2013
7LOM6,3031506,336,0,DEALER,4/1/2013
7LOM8,3031506,252,0,DEALER,4/1/2013
1LOMSG4,3031506,1680,0,DEALER,4/1/2013
7LOM12,3031507,672,0,DEALER,4/11/2013
7POMSE,3031507,450,0,DEALER,4/11/2013
7LOMSF,3031507,504,0,DEALER,4/11/2013
4TOS6,3031507,1600,0,DEALER,4/11/2013
4TOS8,3031507,720,0,DEALER,4/11/2013
4TOS8,3031507,64,0,DEALER,4/11/2013
4TOS10,3031507,400,0,DEALER,4/11/2013
5TOS4,3031507,1512,0,DEALER,4/11/2013
5TOS12,3031507,504,0,DEALER,4/11/2013
4FOM8,3031507,600,0,DEALER,4/11/2013
E7POMSP,3031508,225,0,ECON,4/18/2013
E1LOM5CL,3031509,118,0,ECON,4/18/2013
E1LOM5CL,3031509,116,0,ECON,4/18/2013
E1LOM5CL,3031509,103,0,ECON,4/18/2013
4TOMDBEV4,3031510,5,0,DEALER,4/22/2013
7LOM12,3031533,336,0,DEALER,4/26/2013
7POMSP,3031533,1575,0,DEALER,4/26/2013
1LOM5CL,3031534,105,0,DEALER,4/26/2013
4TOS496,3031535,768,0,DEALER,4/26/2013
1LOM5CL,3031535,945,0,DEALER,4/26/2013
7POMSP,3031535,2205,0,DEALER,4/26/2013
1LOMSA8,3031536,1050,0,DEALER,4/26/2013
7POMSP,3031536,2385,0,DEALER,4/26/2013
1LOM5CL12,3031536,525,0,DEALER,4/26/2013
7LOM12,3031537,336,0,DEALER,4/26/2013
4TOS496,3031537,384,0,DEALER,4/26/2013
7POMSE,3031537,45,0,DEALER,4/26/2013
4TOS496,3031538,192,0,DEALER,4/26/2013
1LOMSA8,3031538,1470,0,DEALER,4/26/2013
7POMSP,3031538,2115,0,DEALER,4/26/2013
1LOM5CL12,3031538,840,0,DEALER,4/26/2013
4TOS4,3031573,240,0,DEALER,4/11/2013
4TOS6,3031573,160,0,DEALER,4/11/2013
5TOS8,3031573,108,0,DEALER,4/11/2013
7POM348,3031573,585,0,DEALER,4/11/2013
1LOM4CL,3031573,105,0,DEALER,4/11/2013
58TOM3DTP,3031574,8640,0,DEALER,4/17/2013
58TOM4DTP,3031574,5760,0,DEALER,4/17/2013
58TOM4DTP,3031574,312,0,DEALER,4/17/2013
58TOM4DTP,3031574,300,0,DEALER,4/17/2013
58TOM6DTP,3031574,960,0,DEALER,4/17/2013
58TOM4DTU,3031574,1440,0,DEALER,4/17/2013
58TOM6DTU,3031574,576,0,DEALER,4/17/2013
58TOM6DTU,3031574,188,0,DEALER,4/17/2013
1PADSL,3031575,37,0,DEALER,4/11/2013
7LOM9,3031575,210,0,DEALER,4/11/2013
7LOM12,3031575,336,0,DEALER,4/11/2013
7POM349,3031575,45,0,DEALER,4/11/2013
7POM348,3031575,135,0,DEALER,4/11/2013
5TOS4,3031575,432,0,DEALER,4/11/2013
5TOS6,3031575,288,0,DEALER,4/11/2013
1LOM4CL,3031575,105,0,DEALER,4/11/2013
1LOM4CL,3031576,105,0,DEALER,4/16/2013
7POM348,3031576,90,0,DEALER,4/16/2013
1LOM124CL,3031576,280,0,DEALER,4/16/2013
7POMSE,3031577,450,0,DEALER,4/16/2013
7POM348,3031577,45,0,DEALER,4/16/2013
1LSH,3031577,700,0,DEALER,4/16/2013
1LOM124CL,3031591,140,0,DEALER,4/29/2013
1LOMSG4,3031591,280,0,DEALER,4/29/2013
7POM348,3031591,180,0,DEALER,4/29/2013
7LOM12,3031591,168,0,DEALER,4/29/2013
7POMSE,3031591,45,0,DEALER,4/29/2013
7LOM8,3031591,252,0,DEALER,4/29/2013
7LSM,3031591,168,0,DEALER,4/29/2013
7LOM8,3031615,504,0,DEALER,4/17/2013
7LOM6,3031615,1344,0,DEALER,4/17/2013
7LOM12,3031615,1008,0,DEALER,4/17/2013
1LOMSLC6,3031615,140,0,DEALER,4/17/2013
1LOMSLC6,3031615,120,0,DEALER,4/17/2013
1LOM124CL,3031615,1680,0,DEALER,4/17/2013
7POM348,3031615,360,0,DEALER,4/17/2013
7POMSE,3031615,1350,0,DEALER,4/17/2013
1LOMCHR,3031616,420,0,DEALER,4/17/2013
1LOM4CL,3031616,105,0,DEALER,4/17/2013
1LOM5CL,3031616,1575,0,DEALER,4/17/2013
1LOM5CL,3031616,110,0,DEALER,4/17/2013
1LSH,3031616,140,0,DEALER,4/17/2013
7POMSE,3031616,630,0,DEALER,4/17/2013
1LSHCRT,3031616,360,0,DEALER,4/17/2013
1LOMSF,3031616,210,0,DEALER,4/17/2013
4TOS2,3031616,1760,0,DEALER,4/17/2013
4TOS4,3031616,1440,0,DEALER,4/17/2013
4TOS8,3031616,720,0,DEALER,4/17/2013
5TOS4,3031616,432,0,DEALER,4/17/2013
5TOS6,3031616,288,0,DEALER,4/17/2013
1LOM5CL,3031617,1575,0,DEALER,4/18/2013
WXMINV,3031663,2216,0,WIP,4/30/2013
1LOMSLC6,3031682,20,0,DEALER,4/18/2013
58TOM4DTU,3031683,16128,0,DEALER,4/17/2013
1LOMSLC6,3031684,840,0,DEALER,4/29/2013
1LOM5CL,3031684,525,0,DEALER,4/29/2013
1LOMSG4,3031685,2240,0,DEALER,4/17/2013
1LSHCRT,3031685,360,0,DEALER,4/17/2013
1LOMSL8,3031685,8400,0,DEALER,4/17/2013
58TOM4DTU,3031747,4032,0,DEALER,1/24/2013
1LOM4CL,3031748,105,0,DEALER,4/23/2013
1LOM5CL,3031748,105,0,DEALER,4/23/2013
1LOMSA12,3031748,140,0,DEALER,4/23/2013
1LOMSLC6,3031748,140,0,DEALER,4/23/2013
1LSH,3031748,280,0,DEALER,4/23/2013
1POM8088,3031748,37,0,DEALER,4/23/2013
1LSHCRT,3031748,180,0,DEALER,4/23/2013
5TOS4,3031748,216,0,DEALER,4/23/2013
5TOS6,3031748,288,0,DEALER,4/23/2013
7LOM12,3031749,168,0,DEALER,4/17/2013
7POM348,3031749,810,0,DEALER,4/17/2013
E1LOM5CL,3031816,525,0,ECON,4/18/2013
E1LOM5CL,3031816,106,0,ECON,4/18/2013
E1LOM5CL,3031816,252,0,ECON,4/18/2013
E7POM348,3031816,135,0,ECON,4/18/2013
5TOS8,3031816,108,0,DEALER,4/18/2013
1LSHCRT,3031816,720,0,DEALER,4/18/2013
1LOMSL8,3031816,210,0,DEALER,4/18/2013
5TOS10,3031816,90,0,DEALER,4/18/2013
7LOM12,3031835,168,0,DEALER,5/3/2013
1LOM5CL,3031835,315,0,DEALER,5/3/2013
7POMSP,3031835,1485,0,DEALER,5/3/2013
7LSM,3031836,168,0,DEALER,5/3/2013
1LOM5CL,3031836,210,0,DEALER,5/3/2013
4TOS496,3031837,576,0,DEALER,5/3/2013
1LOM5CL,3031837,630,0,DEALER,5/3/2013
7POMSP,3031837,2790,0,DEALER,5/3/2013
1LOMSA8,3031838,840,0,DEALER,5/3/2013
7POMSP,3031838,2250,0,DEALER,5/3/2013
1LOM5CL12,3031838,840,0,DEALER,5/3/2013
4TOS496,3031839,192,0,DEALER,5/3/2013
7POMSE,3031839,270,0,DEALER,5/3/2013
4TOS496,3031840,576,0,DEALER,5/3/2013
1LOMSA8,3031840,1050,0,DEALER,5/3/2013
7POMSP,3031840,2160,0,DEALER,5/3/2013
1LOM5CL12,3031840,525,0,DEALER,5/3/2013
5TOS8,3031881,108,0,DEALER,4/19/2013
5TOS10,3031881,180,0,DEALER,4/19/2013
5TOS4,3031881,648,0,DEALER,4/19/2013
4TOS8,3031881,720,0,DEALER,4/19/2013
7LOM12,3031881,3528,0,DEALER,4/19/2013
4TOS10,3031881,700,0,DEALER,4/19/2013
7POMSE,3031881,270,0,DEALER,4/19/2013
1PADSL,3031882,37,0,DEALER,5/2/2013
7LOM6,3031882,336,0,DEALER,5/2/2013
1LOM8CL,3031882,105,0,DEALER,5/2/2013
1LOMSLC6,3031882,140,0,DEALER,5/2/2013
4TOS4,3031882,720,0,DEALER,5/2/2013
4TOS8,3031882,120,0,DEALER,5/2/2013
5TOS4,3031882,864,0,DEALER,5/2/2013
7LOM8,3031883,756,0,DEALER,4/17/2013
7LOM12,3031883,1176,0,DEALER,4/17/2013
1LOM5CL,3031883,630,0,DEALER,4/17/2013
1LOMSG4,3031883,4480,0,DEALER,4/17/2013
7LSM,3031883,1176,0,DEALER,4/17/2013
7POM349,3031883,360,0,DEALER,4/17/2013
4TOS6,3031883,800,0,DEALER,4/17/2013
7POMSE,3031883,45,0,DEALER,4/17/2013
7POM348,3031884,1350,0,DEALER,4/18/2013
7POMRBB8,3031884,180,0,DEALER,4/18/2013
7POM349,3031884,360,0,DEALER,4/18/2013
1LOM124CL,3031884,560,0,DEALER,4/18/2013
1LOM126CL,3031884,140,0,DEALER,4/18/2013
7LSM,3031884,2016,0,DEALER,4/18/2013
7LOM12,3031884,336,0,DEALER,4/18/2013
4TOS6,3031884,160,0,DEALER,4/18/2013
5TOS4,3031884,432,0,DEALER,4/18/2013
5TOS6,3031884,144,0,DEALER,4/18/2013
7PSMSE,3031884,45,0,DEALER,4/18/2013
1LOMSL8,3031885,420,0,DEALER,5/3/2013
7POM348,3031885,495,0,DEALER,5/3/2013
5TOS8,3031885,108,0,DEALER,5/3/2013
1LOMSA8,3031885,225,0,DEALER,5/3/2013
4TOS4,3031885,240,0,DEALER,5/3/2013
7LOM9,3031932,1260,0,DEALER,4/23/2013
7LOM12,3031932,840,0,DEALER,4/23/2013
1LOMSLC6,3031932,140,0,DEALER,4/23/2013
7POM348,3031932,90,0,DEALER,4/23/2013
7POMSE,3031932,135,0,DEALER,4/23/2013
7PSMSE,3031932,225,0,DEALER,4/23/2013
4TOS8,3031932,840,0,DEALER,4/23/2013
4TOS12,3031932,480,0,DEALER,4/23/2013
5TOS4,3031932,1728,0,DEALER,4/23/2013
5TOS8,3031932,864,0,DEALER,4/23/2013
5TOS10,3031932,450,0,DEALER,4/23/2013
4TOS2,3031933,880,0,DEALER,4/25/2013
4TOS4,3031933,1200,0,DEALER,4/25/2013
4TOS6,3031933,320,0,DEALER,4/25/2013
4TOS8,3031933,960,0,DEALER,4/25/2013
5TOS4,3031933,216,0,DEALER,4/25/2013
5TOS8,3031933,108,0,DEALER,4/25/2013
1LOM5CL,3031933,1260,0,DEALER,4/25/2013
7POM348,3031933,45,0,DEALER,4/25/2013
7LOM12,3031933,168,0,DEALER,4/25/2013
7LOM6,3031933,336,0,DEALER,4/25/2013
7LOM8,3031933,252,0,DEALER,4/25/2013
1LOMCHR,3031933,105,0,DEALER,4/25/2013
1LOMSG4,3031933,1120,0,DEALER,4/25/2013
7POMSE,3031933,225,0,DEALER,4/25/2013
1LOM8CL,3031933,525,0,DEALER,4/25/2013
E1LOM5CL,3031934,103,0,ECON,4/25/2013
E1LOM5CL,3031934,109,0,ECON,4/25/2013
E7POMSP,3031934,135,0,ECON,4/25/2013
E7POMSE,3031934,90,0,ECON,4/25/2013
7POM347,3031934,540,0,DEALER,4/25/2013
1LOM5CL,3031934,315,0,DEALER,4/25/2013
7LOM6,3031934,336,0,DEALER,4/25/2013
1LSHFISH,3031934,180,0,DEALER,4/25/2013
7LOM12,3031935,168,0,DEALER,5/2/2013
7LSM,3031935,168,0,DEALER,5/2/2013
7POM348,3031935,135,0,DEALER,5/2/2013
4TOS4,3031935,480,0,DEALER,5/2/2013
5TOS6,3031935,288,0,DEALER,5/2/2013
5TOS8,3031935,216,0,DEALER,5/2/2013
5TOS10,3031935,180,0,DEALER,5/2/2013
5TOS12,3031935,72,0,DEALER,5/2/2013
4TOS8,3031935,240,0,DEALER,5/2/2013
1LOM124CL,3031969,280,0,DEALER,5/7/2013
1PADSL,3031969,37,0,DEALER,5/7/2013
7POM348,3031969,45,0,DEALER,5/7/2013
7LOM12,3031969,336,0,DEALER,5/7/2013
7POMSE,3031969,135,0,DEALER,5/7/2013
7LOM8,3031984,504,0,DEALER,4/24/2013
7LOM12,3031984,336,0,DEALER,4/24/2013
7POMSE,3031984,450,0,DEALER,4/24/2013
4TOS10,3031984,500,0,DEALER,4/24/2013
4TOS4,3031984,2160,0,DEALER,4/24/2013
4TOS6,3031984,1600,0,DEALER,4/24/2013
4TOS8,3031984,1440,0,DEALER,4/24/2013
5TOS6,3031984,432,0,DEALER,4/24/2013
5TOS8,3031984,540,0,DEALER,4/24/2013
7LOM8,3031985,1260,0,DEALER,4/25/2013
1LOM5CL,3031985,420,0,DEALER,4/25/2013
1LOM126CL,3031985,420,0,DEALER,4/25/2013
1LOMSG4,3031985,2520,0,DEALER,4/25/2013
1LOM124CL,3031985,280,0,DEALER,4/25/2013
1PADSL,3031985,74,0,DEALER,4/25/2013
7POM349,3031985,360,0,DEALER,4/25/2013
7POMSE,3031985,630,0,DEALER,4/25/2013
7PSMSE,3031985,270,0,DEALER,4/25/2013
4TOS6,3031985,480,0,DEALER,4/25/2013
4TOS8,3031985,960,0,DEALER,4/25/2013
5TOS6,3031985,432,0,DEALER,4/25/2013
5TOS12,3031985,72,0,DEALER,4/25/2013
1LSHCRT,3031985,180,0,DEALER,4/25/2013
1LSHFISH,3031985,360,0,DEALER,4/25/2013
1LSHCRT,3031986,360,0,DEALER,5/3/2013
5TOS4,3031986,432,0,DEALER,5/3/2013
5TOS6,3031986,144,0,DEALER,5/3/2013
5TOS8,3031986,108,0,DEALER,5/3/2013
5TOS10,3031986,90,0,DEALER,5/3/2013
5TOS12,3031986,72,0,DEALER,5/3/2013
1LOM5CL,3031986,105,0,DEALER,5/3/2013
7LOM12,3031987,168,0,DEALER,5/3/2013
7LSM,3031987,168,0,DEALER,5/3/2013
7POM348,3031987,270,0,DEALER,5/3/2013
7POM349,3031987,45,0,DEALER,5/3/2013
7LSMVF12,3032041,168,0,DEALER,4/10/2013
4TOS6,3032041,160,0,DEALER,4/10/2013
1LOMSLC6,3032041,560,0,DEALER,4/10/2013
4TOS496,3032041,192,0,DEALER,4/10/2013
4TOS4,3032041,1200,0,DEALER,4/10/2013
7LOM9,3032042,1890,0,DEALER,4/23/2013
7LOM9,3032042,222,0,DEALER,4/23/2013
7LOM12,3032042,1512,0,DEALER,4/23/2013
7POMSE,3032042,450,0,DEALER,4/23/2013
4TOS4,3032042,3120,0,DEALER,4/23/2013
4TOS4,3032042,26,0,DEALER,4/23/2013
4TOS6,3032042,1280,0,DEALER,4/23/2013
7LOM8,3032043,1008,0,DEALER,4/23/2013
7LOM9,3032043,420,0,DEALER,4/23/2013
7LOM12,3032043,840,0,DEALER,4/23/2013
7LSH,3032043,1008,0,DEALER,4/23/2013
7POMSE,3032043,450,0,DEALER,4/23/2013
4TOS2,3032043,440,0,DEALER,4/23/2013
4TOS4,3032043,2160,0,DEALER,4/23/2013
4TOS6,3032043,640,0,DEALER,4/23/2013
4TOS8,3032043,480,0,DEALER,4/23/2013
4TOS10,3032043,100,0,DEALER,4/23/2013
4TOS12,3032043,240,0,DEALER,4/23/2013
4FOM6,3032043,156,0,DEALER,4/23/2013
4FOM8,3032043,480,0,DEALER,4/23/2013
5TOS6,3032043,432,0,DEALER,4/23/2013
5TOS8,3032043,108,0,DEALER,4/23/2013
7LOM6,3032081,1680,0,DEALER,4/23/2013
7LOM8,3032081,3024,0,DEALER,4/23/2013
7LOM8,3032081,288,0,DEALER,4/23/2013
1LOM5CL,3032081,630,0,DEALER,4/23/2013
7LSH,3032081,1344,0,DEALER,4/23/2013
7POMSE,3032081,450,0,DEALER,4/23/2013
1LSHFISH,3032081,720,0,DEALER,4/23/2013
4TOS2,3032081,2640,0,DEALER,4/23/2013
4TOS496,3032082,192,0,DEALER,5/7/2013
1LOM5CL,3032082,1050,0,DEALER,5/7/2013
4TOS2,3032082,440,0,DEALER,5/7/2013
7LOM12,3032160,168,0,DEALER,5/10/2013
7POMSP,3032160,2115,0,DEALER,5/10/2013
7LSM,3032161,168,0,DEALER,5/10/2013
1LOM5CL,3032161,105,0,DEALER,5/10/2013
4TOS496,3032162,768,0,DEALER,5/10/2013
1LOM5CL,3032162,630,0,DEALER,5/10/2013
7POMSP,3032162,2340,0,DEALER,5/10/2013
4TOS496,3032163,384,0,DEALER,5/10/2013
